product_id,product_name,category,sub_category,brand,cost_price,selling_price,supplier,margin_pct
PRD02757,Harper Collins Books 3798,Books & Media,Books,Harper Collins,20279.48,24980.66,Supplier_021,0.1882
PRD02758,Penguin Stationery 8372,Books & Media,Stationery,Penguin,36181.87,55337.24,Supplier_255,0.3462
PRD02759,Oxford Stationery 6771,Books & Media,Stationery,Oxford,4810.62,7367.69,Supplier_399,0.3471
PRD02760,Penguin Music & Instruments 535,Books & Media,Music & Instruments,Penguin,583.06,680.35,Supplier_416,0.143
PRD02761,Penguin Books 9106,Books & Media,Books,Penguin,16762.69,21373.45,Supplier_066,0.2157
PRD02762,Penguin Music & Instruments 7837,Books & Media,Music & Instruments,Penguin,12257.07,15411.14,Supplier_327,0.2047
PRD02763,Oxford Music & Instruments 9866,Books & Media,Music & Instruments,Oxford,13231.16,16053.57,Supplier_062,0.1758
PRD02764,Oxford Music & Instruments 3601,Books & Media,Music & Instruments,Oxford,45837.77,68512.44,Supplier_201,0.331
PRD02765,Scholastic Stationery 5199,Books & Media,Stationery,Scholastic,6739.62,7462.34,Supplier_310,0.0968
PRD02766,Penguin Books 9521,Books & Media,Books,Penguin,43548.54,60117.26,Supplier_147,0.2756
PRD02767,Scholastic Books 7920,Books & Media,Books,Scholastic,11330.91,14351.63,Supplier_176,0.2105
PRD02768,Harper Collins Books 2895,Books & Media,Books,Harper Collins,37838.23,48108.33,Supplier_418,0.2135
PRD02769,Harper Collins Music & Instruments 8387,Books & Media,Music & Instruments,Harper Collins,47082.93,64272.3,Supplier_076,0.2674
PRD02770,Harper Collins Books 6952,Books & Media,Books,Harper Collins,22592.03,27958.54,Supplier_040,0.1919
PRD02771,Scholastic Books 4916,Books & Media,Books,Scholastic,46692.2,65688.74,Supplier_067,0.2892
PRD02772,Oxford Music & Instruments 6110,Books & Media,Music & Instruments,Oxford,47036.35,51746.62,Supplier_323,0.091
PRD02773,Scholastic Books 7123,Books & Media,Books,Scholastic,11920.55,18116.0,Supplier_223,0.342
PRD02774,Penguin Music & Instruments 2210,Books & Media,Music & Instruments,Penguin,25991.0,29242.81,Supplier_219,0.1112
PRD02775,Penguin Books 1007,Books & Media,Books,Penguin,47195.21,70376.07,Supplier_267,0.3294
PRD02776,Scholastic Books 1548,Books & Media,Books,Scholastic,19559.96,29256.49,Supplier_419,0.3314
PRD02777,Oxford Books 5349,Books & Media,Books,Oxford,7741.89,10019.13,Supplier_482,0.2273
PRD02778,Harper Collins Music & Instruments 3681,Books & Media,Music & Instruments,Harper Collins,5042.29,5861.61,Supplier_131,0.1398
PRD02779,Scholastic Stationery 9115,Books & Media,Stationery,Scholastic,2650.0,3397.31,Supplier_094,0.22
PRD02780,Penguin Stationery 7054,Books & Media,Stationery,Penguin,24295.04,35915.19,Supplier_391,0.3235
PRD02781,Harper Collins Music & Instruments 4421,Books & Media,Music & Instruments,Harper Collins,31077.87,47935.82,Supplier_149,0.3517
PRD02782,Penguin Music & Instruments 9185,Books & Media,Music & Instruments,Penguin,5835.64,7136.3,Supplier_003,0.1823
PRD02783,Oxford Music & Instruments 3989,Books & Media,Music & Instruments,Oxford,39023.15,48428.76,Supplier_245,0.1942
PRD02784,Harper Collins Music & Instruments 6232,Books & Media,Music & Instruments,Harper Collins,20402.49,24067.22,Supplier_315,0.1523
PRD02785,Penguin Music & Instruments 7497,Books & Media,Music & Instruments,Penguin,2717.35,3786.63,Supplier_354,0.2824
PRD02786,Penguin Music & Instruments 6133,Books & Media,Music & Instruments,Penguin,30303.82,33404.53,Supplier_290,0.0928
PRD02787,Penguin Music & Instruments 3078,Books & Media,Music & Instruments,Penguin,40174.16,48783.86,Supplier_479,0.1765
PRD02788,Oxford Books 2813,Books & Media,Books,Oxford,49595.11,67149.92,Supplier_207,0.2614
PRD02789,Oxford Music & Instruments 6258,Books & Media,Music & Instruments,Oxford,38343.09,51731.58,Supplier_446,0.2588
PRD02790,Scholastic Music & Instruments 9935,Books & Media,Music & Instruments,Scholastic,41522.6,57368.55,Supplier_382,0.2762
PRD02791,Oxford Music & Instruments 2478,Books & Media,Music & Instruments,Oxford,4528.25,6001.92,Supplier_275,0.2455
PRD02792,Oxford Stationery 2507,Books & Media,Stationery,Oxford,31857.01,42921.52,Supplier_170,0.2578
PRD02793,Penguin Music & Instruments 5172,Books & Media,Music & Instruments,Penguin,14755.65,21292.12,Supplier_292,0.307
PRD02794,Harper Collins Music & Instruments 1875,Books & Media,Music & Instruments,Harper Collins,47666.76,71431.2,Supplier_095,0.3327
PRD02795,Scholastic Books 7143,Books & Media,Books,Scholastic,39037.38,56403.02,Supplier_207,0.3079
PRD02796,Penguin Music & Instruments 9240,Books & Media,Music & Instruments,Penguin,20420.56,28769.47,Supplier_243,0.2902
PRD02797,Oxford Books 6943,Books & Media,Books,Oxford,32029.96,41474.8,Supplier_498,0.2277
PRD02798,Oxford Books 9302,Books & Media,Books,Oxford,8737.04,10322.61,Supplier_483,0.1536
PRD02799,Harper Collins Music & Instruments 9969,Books & Media,Music & Instruments,Harper Collins,26023.69,30801.29,Supplier_465,0.1551
PRD02800,Harper Collins Stationery 9293,Books & Media,Stationery,Harper Collins,44931.17,59511.25,Supplier_388,0.245
PRD02801,Scholastic Books 6776,Books & Media,Books,Scholastic,41409.28,62184.64,Supplier_455,0.3341
PRD02802,Penguin Music & Instruments 9377,Books & Media,Music & Instruments,Penguin,49080.82,73820.34,Supplier_313,0.3351
PRD02803,Scholastic Stationery 2512,Books & Media,Stationery,Scholastic,1545.5,2253.58,Supplier_208,0.3142
PRD02804,Scholastic Music & Instruments 4458,Books & Media,Music & Instruments,Scholastic,27247.8,31305.21,Supplier_048,0.1296
PRD02805,Oxford Music & Instruments 1292,Books & Media,Music & Instruments,Oxford,28667.02,35604.93,Supplier_473,0.1949
PRD02806,Penguin Books 1709,Books & Media,Books,Penguin,28111.61,41046.01,Supplier_345,0.3151
PRD02807,Harper Collins Music & Instruments 5239,Books & Media,Music & Instruments,Harper Collins,38336.23,55947.87,Supplier_293,0.3148
PRD02808,Penguin Stationery 4475,Books & Media,Stationery,Penguin,12633.93,14784.97,Supplier_205,0.1455
PRD02809,Harper Collins Music & Instruments 5191,Books & Media,Music & Instruments,Harper Collins,12068.01,17549.94,Supplier_436,0.3124
PRD02810,Scholastic Music & Instruments 582,Books & Media,Music & Instruments,Scholastic,31320.76,34423.53,Supplier_427,0.0901
PRD02811,Oxford Books 8519,Books & Media,Books,Oxford,37629.03,40656.65,Supplier_223,0.0745
PRD02812,Oxford Music & Instruments 1003,Books & Media,Music & Instruments,Oxford,45371.58,57302.7,Supplier_060,0.2082
PRD02813,Harper Collins Stationery 5586,Books & Media,Stationery,Harper Collins,3799.08,5296.33,Supplier_422,0.2827
PRD02814,Penguin Books 1017,Books & Media,Books,Penguin,47269.91,59387.08,Supplier_314,0.204
PRD02815,Scholastic Music & Instruments 1298,Books & Media,Music & Instruments,Scholastic,4051.22,5574.62,Supplier_440,0.2733
PRD02816,Scholastic Music & Instruments 3003,Books & Media,Music & Instruments,Scholastic,2763.46,3514.19,Supplier_442,0.2136
PRD02817,Harper Collins Music & Instruments 6836,Books & Media,Music & Instruments,Harper Collins,43598.44,66541.21,Supplier_322,0.3448
PRD02818,Penguin Books 4684,Books & Media,Books,Penguin,36512.32,43217.44,Supplier_139,0.1551
PRD02819,Oxford Books 6501,Books & Media,Books,Oxford,22060.45,30034.26,Supplier_084,0.2655
PRD02820,Oxford Books 6844,Books & Media,Books,Oxford,44277.5,62928.51,Supplier_344,0.2964
PRD02821,Harper Collins Books 1608,Books & Media,Books,Harper Collins,17260.3,23147.24,Supplier_382,0.2543
PRD02822,Oxford Stationery 2737,Books & Media,Stationery,Oxford,46145.3,69857.17,Supplier_290,0.3394
PRD02823,Penguin Music & Instruments 6609,Books & Media,Music & Instruments,Penguin,38467.2,46309.38,Supplier_480,0.1693
PRD02824,Scholastic Music & Instruments 3420,Books & Media,Music & Instruments,Scholastic,3404.55,3989.37,Supplier_233,0.1466
PRD02825,Penguin Books 5247,Books & Media,Books,Penguin,46865.22,71632.12,Supplier_184,0.3458
PRD02826,Harper Collins Music & Instruments 6675,Books & Media,Music & Instruments,Harper Collins,10170.8,15362.33,Supplier_056,0.3379
PRD02827,Penguin Stationery 2791,Books & Media,Stationery,Penguin,23239.54,27336.93,Supplier_348,0.1499
PRD02828,Penguin Books 1945,Books & Media,Books,Penguin,30166.21,32586.09,Supplier_113,0.0743
PRD02829,Harper Collins Stationery 5306,Books & Media,Stationery,Harper Collins,41267.11,63567.27,Supplier_068,0.3508
PRD02830,Oxford Stationery 6260,Books & Media,Stationery,Oxford,27328.33,42056.21,Supplier_063,0.3502
PRD02831,Harper Collins Books 9032,Books & Media,Books,Harper Collins,22402.09,33579.8,Supplier_152,0.3329
PRD02832,Scholastic Stationery 2863,Books & Media,Stationery,Scholastic,29648.12,42136.32,Supplier_443,0.2964
PRD02833,Scholastic Music & Instruments 4917,Books & Media,Music & Instruments,Scholastic,2436.89,3621.55,Supplier_262,0.3271
PRD02834,Penguin Books 966,Books & Media,Books,Penguin,21586.43,26202.42,Supplier_122,0.1762
PRD02835,Harper Collins Stationery 6626,Books & Media,Stationery,Harper Collins,34118.33,50189.43,Supplier_241,0.3202
PRD02836,Penguin Music & Instruments 8286,Books & Media,Music & Instruments,Penguin,46387.81,69830.82,Supplier_342,0.3357
PRD02837,Harper Collins Music & Instruments 2745,Books & Media,Music & Instruments,Harper Collins,45762.77,51040.77,Supplier_328,0.1034
PRD02838,Oxford Books 3088,Books & Media,Books,Oxford,44718.6,60675.39,Supplier_053,0.263
PRD02839,Harper Collins Music & Instruments 6979,Books & Media,Music & Instruments,Harper Collins,13091.86,19865.26,Supplier_088,0.341
PRD02840,Scholastic Music & Instruments 7275,Books & Media,Music & Instruments,Scholastic,36740.67,48163.85,Supplier_120,0.2372
PRD02841,Harper Collins Stationery 1983,Books & Media,Stationery,Harper Collins,43742.93,58331.16,Supplier_435,0.2501
PRD02842,Harper Collins Music & Instruments 6791,Books & Media,Music & Instruments,Harper Collins,27198.41,42105.32,Supplier_015,0.354
PRD02843,Harper Collins Stationery 475,Books & Media,Stationery,Harper Collins,28642.65,36987.18,Supplier_253,0.2256
PRD02844,Oxford Music & Instruments 2049,Books & Media,Music & Instruments,Oxford,20168.93,30570.84,Supplier_233,0.3403
PRD02845,Penguin Stationery 3965,Books & Media,Stationery,Penguin,20162.83,30666.68,Supplier_461,0.3425
PRD02846,Harper Collins Stationery 136,Books & Media,Stationery,Harper Collins,43012.05,46765.59,Supplier_193,0.0803
PRD02847,Harper Collins Music & Instruments 3056,Books & Media,Music & Instruments,Harper Collins,4263.41,6289.04,Supplier_115,0.3221
PRD02848,Scholastic Music & Instruments 6544,Books & Media,Music & Instruments,Scholastic,16428.14,18971.74,Supplier_348,0.1341
PRD02849,Scholastic Music & Instruments 7428,Books & Media,Music & Instruments,Scholastic,790.87,978.68,Supplier_480,0.1919
PRD02850,Scholastic Books 1293,Books & Media,Books,Scholastic,20276.49,23331.35,Supplier_268,0.1309
PRD02851,Harper Collins Music & Instruments 5463,Books & Media,Music & Instruments,Harper Collins,3684.03,4966.77,Supplier_291,0.2583
PRD02852,Oxford Stationery 9234,Books & Media,Stationery,Oxford,37760.4,57728.06,Supplier_303,0.3459
PRD02853,Scholastic Music & Instruments 8977,Books & Media,Music & Instruments,Scholastic,11799.2,16200.48,Supplier_148,0.2717
PRD02854,Penguin Music & Instruments 719,Books & Media,Music & Instruments,Penguin,47656.69,54311.03,Supplier_436,0.1225
PRD02855,Penguin Stationery 3865,Books & Media,Stationery,Penguin,47572.43,66846.06,Supplier_340,0.2883
PRD02856,Oxford Music & Instruments 4208,Books & Media,Music & Instruments,Oxford,48751.72,66359.12,Supplier_260,0.2653
PRD02857,Harper Collins Stationery 8491,Books & Media,Stationery,Harper Collins,14941.96,20390.26,Supplier_284,0.2672
PRD02858,Penguin Music & Instruments 7503,Books & Media,Music & Instruments,Penguin,32381.17,39287.3,Supplier_321,0.1758
PRD02859,Oxford Music & Instruments 686,Books & Media,Music & Instruments,Oxford,48123.38,68963.3,Supplier_356,0.3022
PRD02860,Oxford Music & Instruments 3954,Books & Media,Music & Instruments,Oxford,4628.7,7008.39,Supplier_459,0.3395
PRD02861,Oxford Music & Instruments 8935,Books & Media,Music & Instruments,Oxford,22406.58,29228.77,Supplier_394,0.2334
PRD02862,Harper Collins Music & Instruments 4603,Books & Media,Music & Instruments,Harper Collins,1359.58,1861.71,Supplier_195,0.2697
PRD02863,Penguin Books 7659,Books & Media,Books,Penguin,35984.47,50088.06,Supplier_254,0.2816
PRD02864,Oxford Music & Instruments 9514,Books & Media,Music & Instruments,Oxford,19254.5,22151.55,Supplier_469,0.1308
PRD02865,Oxford Stationery 2221,Books & Media,Stationery,Oxford,35941.06,41416.33,Supplier_164,0.1322
PRD02866,Harper Collins Music & Instruments 8818,Books & Media,Music & Instruments,Harper Collins,24720.66,35409.61,Supplier_163,0.3019
PRD02867,Penguin Music & Instruments 3990,Books & Media,Music & Instruments,Penguin,19959.75,23303.64,Supplier_189,0.1435
PRD02868,Scholastic Books 6004,Books & Media,Books,Scholastic,44156.87,61460.97,Supplier_387,0.2815
PRD02869,Oxford Stationery 7581,Books & Media,Stationery,Oxford,36398.05,44987.34,Supplier_292,0.1909
PRD02870,Penguin Books 8976,Books & Media,Books,Penguin,33666.91,39017.33,Supplier_091,0.1371
PRD02871,Scholastic Music & Instruments 3090,Books & Media,Music & Instruments,Scholastic,42631.46,51418.3,Supplier_479,0.1709
PRD02872,Oxford Music & Instruments 2399,Books & Media,Music & Instruments,Oxford,23061.26,29177.37,Supplier_181,0.2096
PRD02873,Scholastic Music & Instruments 2280,Books & Media,Music & Instruments,Scholastic,9325.16,11152.09,Supplier_350,0.1638
PRD02874,Scholastic Music & Instruments 3740,Books & Media,Music & Instruments,Scholastic,39487.28,58055.97,Supplier_444,0.3198
PRD02875,Penguin Books 1404,Books & Media,Books,Penguin,17042.29,19722.67,Supplier_351,0.1359
PRD02876,Scholastic Music & Instruments 8018,Books & Media,Music & Instruments,Scholastic,9370.76,13474.25,Supplier_092,0.3045
PRD02877,Oxford Stationery 6713,Books & Media,Stationery,Oxford,8425.58,11378.4,Supplier_485,0.2595
PRD02878,Harper Collins Music & Instruments 8779,Books & Media,Music & Instruments,Harper Collins,43423.3,51433.47,Supplier_312,0.1557
PRD02879,Scholastic Music & Instruments 8365,Books & Media,Music & Instruments,Scholastic,5155.93,7653.52,Supplier_055,0.3263
PRD02880,Oxford Music & Instruments 8122,Books & Media,Music & Instruments,Oxford,18493.11,20195.58,Supplier_266,0.0843
PRD02881,Oxford Stationery 356,Books & Media,Stationery,Oxford,47481.38,63747.64,Supplier_313,0.2552
PRD02882,Oxford Stationery 4387,Books & Media,Stationery,Oxford,38661.51,46975.02,Supplier_115,0.177
PRD02883,Harper Collins Books 8493,Books & Media,Books,Harper Collins,15365.64,21095.41,Supplier_423,0.2716
PRD02884,Penguin Music & Instruments 7984,Books & Media,Music & Instruments,Penguin,46319.62,52489.51,Supplier_307,0.1175
PRD02885,Harper Collins Stationery 5565,Books & Media,Stationery,Harper Collins,2392.15,3169.9,Supplier_298,0.2454
PRD02886,Scholastic Books 6067,Books & Media,Books,Scholastic,39682.9,44461.7,Supplier_108,0.1075
PRD02887,Scholastic Stationery 1861,Books & Media,Stationery,Scholastic,4455.95,5427.42,Supplier_168,0.179
PRD02888,Harper Collins Stationery 6098,Books & Media,Stationery,Harper Collins,5405.75,7690.21,Supplier_318,0.2971
PRD02889,Oxford Books 8693,Books & Media,Books,Oxford,23818.99,35194.02,Supplier_050,0.3232
PRD02890,Oxford Books 363,Books & Media,Books,Oxford,22393.98,27525.35,Supplier_492,0.1864
PRD02891,Scholastic Music & Instruments 1887,Books & Media,Music & Instruments,Scholastic,47638.89,54801.52,Supplier_146,0.1307
PRD02892,Penguin Books 6373,Books & Media,Books,Penguin,38827.87,45170.12,Supplier_316,0.1404
PRD02893,Penguin Music & Instruments 9299,Books & Media,Music & Instruments,Penguin,34819.14,46175.36,Supplier_031,0.2459
PRD02894,Harper Collins Music & Instruments 6014,Books & Media,Music & Instruments,Harper Collins,37900.35,41052.2,Supplier_067,0.0768
PRD02895,Scholastic Books 5521,Books & Media,Books,Scholastic,20139.57,30176.87,Supplier_286,0.3326
PRD02896,Oxford Stationery 9661,Books & Media,Stationery,Oxford,2965.54,3655.01,Supplier_260,0.1886
PRD02897,Oxford Stationery 2845,Books & Media,Stationery,Oxford,26968.8,32669.54,Supplier_071,0.1745
PRD02898,Scholastic Stationery 4681,Books & Media,Stationery,Scholastic,25534.91,39376.93,Supplier_278,0.3515
PRD02899,Scholastic Music & Instruments 6059,Books & Media,Music & Instruments,Scholastic,36657.75,46860.46,Supplier_408,0.2177
PRD02900,Scholastic Stationery 2044,Books & Media,Stationery,Scholastic,8929.87,10185.24,Supplier_496,0.1233
PRD02901,Oxford Books 202,Books & Media,Books,Oxford,49270.04,53799.73,Supplier_452,0.0842
PRD02902,Penguin Books 3861,Books & Media,Books,Penguin,7839.36,9597.07,Supplier_301,0.1832
PRD02903,Harper Collins Music & Instruments 1996,Books & Media,Music & Instruments,Harper Collins,3683.77,4387.8,Supplier_410,0.1605
PRD02904,Scholastic Stationery 5669,Books & Media,Stationery,Scholastic,3508.67,3798.55,Supplier_247,0.0763
PRD02905,Harper Collins Books 3084,Books & Media,Books,Harper Collins,31689.22,40564.45,Supplier_350,0.2188
PRD02906,Scholastic Books 8698,Books & Media,Books,Scholastic,15197.96,22493.4,Supplier_316,0.3243
PRD02907,Oxford Stationery 8138,Books & Media,Stationery,Oxford,29342.35,45413.07,Supplier_074,0.3539
PRD02908,Harper Collins Stationery 7326,Books & Media,Stationery,Harper Collins,21182.46,31825.98,Supplier_369,0.3344
PRD02909,Oxford Stationery 6101,Books & Media,Stationery,Oxford,7527.75,8152.49,Supplier_434,0.0766
PRD02910,Harper Collins Music & Instruments 1240,Books & Media,Music & Instruments,Harper Collins,45966.09,55863.47,Supplier_270,0.1772
PRD02911,Harper Collins Books 1834,Books & Media,Books,Harper Collins,35392.91,51660.65,Supplier_378,0.3149
PRD02912,Harper Collins Books 2446,Books & Media,Books,Harper Collins,41825.12,47653.82,Supplier_450,0.1223
PRD02913,Penguin Music & Instruments 1066,Books & Media,Music & Instruments,Penguin,31364.25,43072.9,Supplier_194,0.2718
PRD02914,Penguin Music & Instruments 6905,Books & Media,Music & Instruments,Penguin,44279.83,58635.69,Supplier_135,0.2448
PRD02915,Harper Collins Stationery 5752,Books & Media,Stationery,Harper Collins,10237.65,13716.31,Supplier_013,0.2536
PRD02916,Harper Collins Music & Instruments 1526,Books & Media,Music & Instruments,Harper Collins,38358.4,48711.02,Supplier_341,0.2125
PRD02917,Harper Collins Stationery 7965,Books & Media,Stationery,Harper Collins,39356.8,59150.53,Supplier_238,0.3346
PRD02918,Scholastic Stationery 4452,Books & Media,Stationery,Scholastic,37353.99,46718.56,Supplier_248,0.2004
PRD02919,Oxford Books 635,Books & Media,Books,Oxford,7780.01,10491.13,Supplier_167,0.2584
PRD02920,Penguin Books 7531,Books & Media,Books,Penguin,25570.86,36936.94,Supplier_196,0.3077
PRD02921,Harper Collins Music & Instruments 9100,Books & Media,Music & Instruments,Harper Collins,36491.33,46142.3,Supplier_445,0.2092
PRD02922,Oxford Books 2976,Books & Media,Books,Oxford,48019.51,66427.67,Supplier_033,0.2771
PRD02923,Harper Collins Stationery 3659,Books & Media,Stationery,Harper Collins,9956.14,14436.3,Supplier_475,0.3103
PRD02924,Harper Collins Music & Instruments 5438,Books & Media,Music & Instruments,Harper Collins,47836.72,72485.11,Supplier_094,0.34
PRD02925,Harper Collins Books 3607,Books & Media,Books,Harper Collins,28853.57,38849.34,Supplier_380,0.2573
PRD02926,Harper Collins Stationery 5456,Books & Media,Stationery,Harper Collins,47769.33,68043.51,Supplier_337,0.298
PRD02927,Penguin Music & Instruments 9121,Books & Media,Music & Instruments,Penguin,32035.86,38156.24,Supplier_074,0.1604
PRD02928,Harper Collins Books 4106,Books & Media,Books,Harper Collins,16288.87,20376.32,Supplier_405,0.2006
PRD02929,Harper Collins Music & Instruments 4470,Books & Media,Music & Instruments,Harper Collins,16044.17,24413.73,Supplier_214,0.3428
PRD02930,Oxford Books 8178,Books & Media,Books,Oxford,36253.06,47042.8,Supplier_113,0.2294
PRD02931,Oxford Books 9455,Books & Media,Books,Oxford,14527.65,22121.14,Supplier_171,0.3433
PRD02932,Scholastic Stationery 8261,Books & Media,Stationery,Scholastic,28901.57,44160.05,Supplier_313,0.3455
PRD02933,Penguin Music & Instruments 9639,Books & Media,Music & Instruments,Penguin,9064.0,11692.64,Supplier_225,0.2248
PRD02934,Harper Collins Books 2755,Books & Media,Books,Harper Collins,28573.61,36770.42,Supplier_029,0.2229
PRD02935,Harper Collins Stationery 8734,Books & Media,Stationery,Harper Collins,33352.69,45362.03,Supplier_467,0.2647
PRD02936,Penguin Stationery 5455,Books & Media,Stationery,Penguin,10751.15,15188.38,Supplier_071,0.2921
PRD02937,Harper Collins Music & Instruments 1714,Books & Media,Music & Instruments,Harper Collins,6576.88,7189.82,Supplier_069,0.0853
PRD02938,Oxford Stationery 989,Books & Media,Stationery,Oxford,36473.69,51839.01,Supplier_281,0.2964
PRD02939,Harper Collins Books 9180,Books & Media,Books,Harper Collins,1930.97,2125.8,Supplier_251,0.0917
PRD02940,Oxford Music & Instruments 9421,Books & Media,Music & Instruments,Oxford,25955.27,34203.34,Supplier_225,0.2411
PRD02941,Harper Collins Stationery 6198,Books & Media,Stationery,Harper Collins,34681.31,49225.3,Supplier_342,0.2955
PRD02942,Scholastic Music & Instruments 6560,Books & Media,Music & Instruments,Scholastic,9273.58,12793.75,Supplier_474,0.2751
PRD02943,Penguin Books 5049,Books & Media,Books,Penguin,10139.66,12276.3,Supplier_121,0.174
PRD02944,Penguin Stationery 9501,Books & Media,Stationery,Penguin,40742.9,60378.42,Supplier_165,0.3252
PRD02945,Oxford Books 2770,Books & Media,Books,Oxford,3367.1,4958.18,Supplier_489,0.3209
PRD02946,Penguin Books 9556,Books & Media,Books,Penguin,1190.89,1369.68,Supplier_086,0.1305
PRD02947,Scholastic Music & Instruments 3357,Books & Media,Music & Instruments,Scholastic,33217.22,37318.33,Supplier_245,0.1099
PRD02948,Harper Collins Stationery 180,Books & Media,Stationery,Harper Collins,2881.6,4227.1,Supplier_296,0.3183
PRD02949,Oxford Stationery 8289,Books & Media,Stationery,Oxford,4178.26,5861.19,Supplier_048,0.2871
PRD02950,Penguin Music & Instruments 2572,Books & Media,Music & Instruments,Penguin,7301.94,8052.26,Supplier_375,0.0932
PRD02951,Penguin Books 7642,Books & Media,Books,Penguin,10401.92,11811.35,Supplier_210,0.1193
PRD02952,Harper Collins Stationery 1562,Books & Media,Stationery,Harper Collins,2722.5,3715.51,Supplier_060,0.2673
PRD02953,Oxford Books 3060,Books & Media,Books,Oxford,20164.68,23005.2,Supplier_022,0.1235
PRD02954,Penguin Books 8769,Books & Media,Books,Penguin,22352.23,31735.91,Supplier_390,0.2957
PRD02955,Harper Collins Stationery 3607,Books & Media,Stationery,Harper Collins,9937.67,13642.41,Supplier_019,0.2716
PRD02956,Harper Collins Stationery 8884,Books & Media,Stationery,Harper Collins,21600.86,26753.47,Supplier_007,0.1926
PRD02957,Harper Collins Music & Instruments 5039,Books & Media,Music & Instruments,Harper Collins,22794.4,34012.21,Supplier_398,0.3298
PRD02958,Penguin Music & Instruments 2985,Books & Media,Music & Instruments,Penguin,7524.11,10902.06,Supplier_052,0.3098
PRD02959,Scholastic Books 6568,Books & Media,Books,Scholastic,1184.34,1589.91,Supplier_321,0.2551
PRD02960,Harper Collins Music & Instruments 9544,Books & Media,Music & Instruments,Harper Collins,46100.35,68418.76,Supplier_341,0.3262
PRD02961,Harper Collins Stationery 2210,Books & Media,Stationery,Harper Collins,7548.9,9170.06,Supplier_009,0.1768
PRD02962,Harper Collins Music & Instruments 5833,Books & Media,Music & Instruments,Harper Collins,35046.25,43890.58,Supplier_370,0.2015
PRD02963,Penguin Stationery 120,Books & Media,Stationery,Penguin,40532.71,57796.08,Supplier_413,0.2987
PRD02964,Scholastic Books 8235,Books & Media,Books,Scholastic,6453.76,9076.85,Supplier_422,0.289
PRD02965,Penguin Books 2424,Books & Media,Books,Penguin,11481.72,14848.79,Supplier_142,0.2268
PRD02966,Oxford Books 8941,Books & Media,Books,Oxford,46761.68,62583.8,Supplier_188,0.2528
PRD02967,Scholastic Stationery 543,Books & Media,Stationery,Scholastic,38140.48,43528.08,Supplier_133,0.1238
PRD02968,Harper Collins Books 981,Books & Media,Books,Harper Collins,1331.0,2056.86,Supplier_217,0.3529
PRD02969,Scholastic Books 9234,Books & Media,Books,Scholastic,30731.85,40113.54,Supplier_254,0.2339
PRD02970,Penguin Stationery 7359,Books & Media,Stationery,Penguin,8359.27,11461.64,Supplier_369,0.2707
PRD02971,Penguin Music & Instruments 466,Books & Media,Music & Instruments,Penguin,21589.53,32063.11,Supplier_212,0.3267
PRD02972,Harper Collins Books 1853,Books & Media,Books,Harper Collins,6367.81,7719.42,Supplier_176,0.1751
PRD02973,Scholastic Stationery 224,Books & Media,Stationery,Scholastic,47648.08,55011.67,Supplier_114,0.1339
PRD02974,Scholastic Music & Instruments 376,Books & Media,Music & Instruments,Scholastic,1667.53,1846.9,Supplier_316,0.0971
PRD02975,Oxford Stationery 7496,Books & Media,Stationery,Oxford,47831.62,64346.98,Supplier_189,0.2567
PRD02976,Scholastic Stationery 9768,Books & Media,Stationery,Scholastic,31164.18,39089.77,Supplier_347,0.2028
PRD02977,Scholastic Stationery 4132,Books & Media,Stationery,Scholastic,14287.93,21095.38,Supplier_129,0.3227
PRD02978,Penguin Stationery 7665,Books & Media,Stationery,Penguin,6886.12,10058.84,Supplier_223,0.3154
PRD02979,Penguin Books 2041,Books & Media,Books,Penguin,2253.97,2497.21,Supplier_409,0.0974
PRD02980,Penguin Music & Instruments 6859,Books & Media,Music & Instruments,Penguin,1984.58,2168.2,Supplier_284,0.0847
PRD02981,Penguin Books 1574,Books & Media,Books,Penguin,22493.82,27213.02,Supplier_251,0.1734
PRD02982,Oxford Books 8568,Books & Media,Books,Oxford,25838.18,34516.07,Supplier_050,0.2514
PRD02983,Scholastic Music & Instruments 599,Books & Media,Music & Instruments,Scholastic,22415.67,25769.55,Supplier_445,0.1301
PRD02984,Penguin Music & Instruments 7693,Books & Media,Music & Instruments,Penguin,48711.35,68732.82,Supplier_044,0.2913
PRD02985,Penguin Books 982,Books & Media,Books,Penguin,20458.91,23073.22,Supplier_237,0.1133
PRD02986,Harper Collins Music & Instruments 4814,Books & Media,Music & Instruments,Harper Collins,16640.36,25548.35,Supplier_185,0.3487
PRD02987,Scholastic Music & Instruments 6663,Books & Media,Music & Instruments,Scholastic,24627.05,28906.31,Supplier_090,0.148
PRD02988,Harper Collins Books 3077,Books & Media,Books,Harper Collins,1288.27,1733.51,Supplier_179,0.2568
PRD02989,Scholastic Music & Instruments 9867,Books & Media,Music & Instruments,Scholastic,22368.65,31553.25,Supplier_130,0.2911
PRD02990,Penguin Stationery 5568,Books & Media,Stationery,Penguin,10267.87,13797.87,Supplier_102,0.2558
PRD02991,Harper Collins Music & Instruments 7300,Books & Media,Music & Instruments,Harper Collins,30367.79,35032.12,Supplier_473,0.1331
PRD02992,Oxford Stationery 2539,Books & Media,Stationery,Oxford,44487.34,57179.59,Supplier_041,0.222
PRD02993,Penguin Stationery 7882,Books & Media,Stationery,Penguin,26254.56,38605.38,Supplier_010,0.3199
PRD02994,Penguin Books 7072,Books & Media,Books,Penguin,48992.15,62190.76,Supplier_052,0.2122
